lat,lng,mag
-95.51953,29.69127,1
-95.519487,29.707421,1
-95.519487,29.707421,1
-95.519365,29.809859,1
-95.519365,29.809859,1
-95.519365,29.809859,1
-95.519365,29.809859,1
-95.519365,29.809859,1
-95.519365,29.809859,1
-95.519365,29.809859,1
-95.519278,29.83259,1
-95.51918,29.659262,1
-95.51918,29.659262,2
-95.519178,29.689392,1
-95.519169,29.662579,1
-95.519166,29.850878,1
-95.519166,29.850878,1
-95.519101,29.65848,1
-95.518987,29.709705,1
-95.518986,29.66552,1
-95.518976,29.709714,1
-95.518953,29.8295,1
-95.518931,29.655624,1
-95.518931,29.65614,1
-95.518931,29.65614,1
-95.518875,29.664429,1
-95.518875,29.689384,1
-95.518875,29.689384,1
-95.518859,29.849871,1
-95.518844,29.587481,1
-95.518821,29.586337,1
-95.518808,29.655619,1
-95.518798,29.801971,1
-95.518762,29.70742,1
-95.518751,29.584627,1
-95.518751,29.584627,1
-95.518735,29.646361,1
-95.518714,29.855471,1
-95.518677,29.641876,1
-95.518676,29.641876,1
-95.518674,29.709626,2
-95.518666,29.708306,1
-95.518661,29.709709,1
-95.518661,29.709709,1
-95.518652,29.707307,1
-95.51865,29.70722,1
-95.518634,29.6264,1
-95.518625,29.641886,1
-95.518622,29.647775,1
-95.518614,29.71302,1
-95.518614,29.71302,1
-95.518558,29.700952,1
-95.518531,29.641898,1
-95.518531,29.641898,1
-95.518531,29.641898,1
-95.518531,29.641898,1
-95.518531,29.641898,1
-95.518531,29.641898,1
-95.518531,29.641898,1
-95.518531,29.641898,1
-95.518531,29.641898,1
-95.518527,29.797819,1
-95.518527,29.797819,1
-95.518509,29.797955,1
-95.518495,29.709721,1
-95.518495,29.709721,1
-95.518445,29.799262,1
-95.518445,29.799262,1
-95.518429,29.83261,1
-95.518405,29.824131,1
-95.518399,29.688406,1
-95.51835,29.717617,1
-95.51835,29.717617,1
-95.51835,29.717617,1
-95.51835,29.717617,1
-95.51835,29.717617,1
-95.51835,29.717617,1
-95.51835,29.717617,1
-95.51835,29.717617,1
-95.51835,29.717634,1
-95.51835,29.717634,1
-95.51835,29.717634,1
-95.518345,29.691083,1
-95.518345,29.691083,1
-95.518345,29.691083,1
-95.518345,29.691083,1
-95.518345,29.691083,1
-95.518345,29.691083,1
-95.518318,29.705194,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.51831,29.740998,1
-95.518257,29.799299,1
-95.518257,29.799299,1
-95.518257,29.799299,1
-95.518257,29.799299,1
-95.518219,29.799307,1
-95.518219,29.799307,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518218,29.705199,1
-95.518211,29.709727,1
-95.518211,29.709727,1
-95.51821,29.709711,1
-95.518179,29.709728,1
-95.518168,29.580006,1
-95.518142,29.801991,1
-95.518123,29.576042,1
-95.518105,29.709721,1
-95.518105,29.709721,1
-95.518096,29.579991,1
-95.518092,29.839468,1
-95.518066,29.712928,1
-95.518066,29.712928,1
-95.518066,29.712928,1
-95.518066,29.712928,1
-95.518066,29.712928,1
-95.518066,29.712928,1
-95.518066,29.712928,1
-95.518066,29.712928,1
-95.518066,29.712928,1
-95.518066,29.712928,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518058,29.712378,1
-95.518049,29.712353,1
-95.518049,29.712353,1
-95.518039,29.712356,1
-95.518039,29.712367,1
-95.518039,29.712378,1
-95.518022,29.723873,1
-95.518016,29.705195,1
-95.518016,29.705195,1
-95.518016,29.705195,1
-95.518015,29.65563,1
-95.517993,29.662487,1
-95.517993,29.848264,1
-95.51798,29.588345,1
-95.51794,29.848206,1
-95.51793,29.586144,1
-95.517921,29.699928,1
-95.517921,29.699928,1
-95.517861,29.725587,1
-95.517846,29.644797,1
-95.517833,29.691076,1
-95.517833,29.691076,1
-95.517833,29.691076,1
-95.517757,29.573959,1
-95.517736,29.690899,1
-95.517733,29.729218,1
-95.517695,29.572431,1
-95.51768,29.729206,1
-95.51768,29.729206,1
-95.517668,29.726428,1
-95.517656,29.74115,1
-95.517656,29.74115,1
-95.517656,29.74115,1
-95.517656,29.74115,2
-95.517555,29.741173,1
-95.517555,29.741173,1
-95.517519,29.691075,1
-95.517487,29.700022,1
-95.517487,29.700022,1
-95.517487,29.700022,1
-95.517486,29.700021,1
-95.517486,29.700021,1
-95.517419,29.699952,1
-95.517418,29.737414,1
-95.517418,29.737414,1
-95.517418,29.737414,1
-95.517418,29.737414,1
-95.517418,29.737414,1
-95.517418,29.737414,1
-95.517418,29.737414,1
-95.517409,29.721758,1
-95.517396,29.729851,1
-95.517389,29.741227,1
-95.517389,29.741227,1
-95.517389,29.741227,1
-95.517389,29.741227,1
-95.517383,29.691077,1
-95.517376,29.737414,1
-95.517357,29.737423,1
-95.517288,29.741247,1
-95.517288,29.741247,1
-95.517288,29.741247,1
-95.517288,29.741247,1
-95.517288,29.741247,1
-95.517288,29.741247,1
-95.517286,29.727308,1
-95.517285,29.665542,1
-95.517285,29.665542,1
-95.517285,29.665542,1
-95.517285,29.665542,1
-95.517285,29.665542,1
-95.517266,29.741158,1
-95.517266,29.741158,1
-95.517266,29.741158,1
-95.517266,29.741158,1
-95.51725,29.737416,1
-95.51725,29.737416,1
-95.51725,29.737416,1
-95.51725,29.737416,1
-95.51725,29.737416,1
-95.51725,29.737416,1
-95.51725,29.737416,1
-95.51725,29.737416,1
-95.51725,29.737416,2
-95.517248,29.741163,1
-95.517248,29.741163,1
-95.517248,29.741163,1
-95.517248,29.741163,1
-95.517248,29.741163,1
-95.517248,29.741163,1
-95.517248,29.741163,1
-95.517248,29.741163,1
-95.517248,29.741163,1
-95.517208,29.737433,1
-95.517208,29.737433,1
-95.517198,29.851916,2
-95.517181,29.665537,1
-95.517175,29.73175,1
-95.517175,29.73175,1
-95.517175,29.73175,1
-95.517175,29.73175,1
-95.517157,29.739198,1
-95.517157,29.739198,1
-95.517157,29.739198,1
-95.517155,29.737426,1
-95.517151,29.739288,1
-95.517151,29.739288,1
-95.517146,29.740009,1
-95.517146,29.740009,1
-95.517146,29.740009,1
-95.517146,29.740009,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,1
-95.517138,29.739198,2
-95.517137,29.738366,1
-95.517137,29.738366,1
-95.517137,29.738366,1
-95.517137,29.738366,1
-95.517137,29.738366,1
-95.517137,29.738366,1
-95.517137,29.738366,1
-95.517137,29.738366,1
-95.517137,29.738366,1
-95.517136,29.740099,1
-95.517134,29.739039,1
-95.517128,29.738457,1
-95.517128,29.738457,1
-95.517128,29.738457,1
-95.517128,29.738457,1
-95.517127,29.740009,1
-95.517127,29.740009,1
-95.517127,29.740009,1
-95.517127,29.740009,1
-95.517127,29.740009,1
-95.517127,29.740009,1
-95.517127,29.740009,1
-95.517127,29.740009,1
-95.517127,29.740009,2
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,1
-95.517118,29.738366,2
-95.517105,29.737426,1
-95.517094,29.67266,1
-95.517039,29.584097,1
-95.517009,29.644803,1
-95.516989,29.737436,1
-95.516967,29.705195,1
-95.516967,29.705195,1
-95.516967,29.705195,1
-95.516966,29.700481,1
-95.516964,29.72928,1
-95.51696,29.658786,1
-95.516896,29.721799,1
-95.516878,29.705177,1
-95.516878,29.705177,1
-95.516878,29.705177,1
-95.516878,29.705177,1
-95.516878,29.705177,3
-95.516861,29.72928,1
-95.516759,29.642345,1
-95.516754,29.682711,1
-95.516733,29.741487,1
-95.516733,29.741487,1
-95.516733,29.741487,1
-95.516733,29.741487,1
-95.516733,29.741487,1
-95.516733,29.741487,1
-95.516733,29.741487,1
-95.51669,29.731775,1
-95.516681,29.643747,1
-95.516681,29.643747,1
-95.516681,29.643747,1
-95.516681,29.643747,1
-95.516661,29.737442,1
-95.516643,29.644803,1
-95.516643,29.644803,1
-95.516601,29.741548,1
-95.516601,29.741548,1
-95.516601,29.741548,1
-95.51659,29.827805,1
-95.51659,29.827805,1
-95.516545,29.799653,1
-95.516525,29.70086,1
-95.51652,29.655659,1
-95.516507,29.700876,1
-95.516487,29.821055,1
-95.516436,29.691072,1
-95.516406,29.803604,1
-95.516389,29.803776,1
-95.516389,29.803776,1
-95.516389,29.803776,1
-95.516389,29.803776,1
-95.516381,29.705151,1
-95.516365,29.667467,1
-95.51635,29.799679,1
-95.516348,29.647201,1
-95.516337,29.685691,1
-95.516315,29.702015,1
-95.51629,29.642501,1
-95.51629,29.642501,1
-95.516288,29.702018,1
-95.516288,29.702018,1
-95.516288,29.702018,1
-95.516278,29.625505,1
-95.516278,29.625505,1
-95.51627,29.62551,1
-95.516247,29.702052,1
-95.516247,29.702052,1
-95.516247,29.702052,1
-95.516225,29.710772,1
-95.516225,29.710772,1
-95.516225,29.710772,1
-95.516203,29.702089,1
-95.516115,29.84888,1
-95.516046,29.674632,1
-95.516046,29.674632,1
-95.516046,29.674632,1
-95.516045,29.674723,1
-95.516045,29.674723,1
-95.516042,29.721869,1
-95.516039,29.674858,1
-95.516039,29.674858,1
-95.516039,29.674858,1
-95.516027,29.674633,1
-95.516002,29.731278,1
-95.515975,29.834248,1
-95.515947,29.713038,1
-95.515921,29.796798,1
-95.515902,29.700705,1
-95.515888,29.71766,1
-95.515867,29.70975,1
-95.515867,29.70975,1
-95.515867,29.70975,1
-95.515848,29.70975,1
-95.515848,29.70975,1
-95.515848,29.70975,1
-95.515848,29.70975,1
-95.515848,29.70975,1
-95.515848,29.70975,1
-95.515845,29.85384,1
-95.515845,29.85384,1
-95.515828,29.70975,1
-95.515828,29.70975,1
-95.515828,29.70975,1
-95.515826,29.797732,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,1
-95.51582,29.713056,2
-95.515819,29.737439,1
-95.515819,29.737439,1
-95.515809,29.709751,1
-95.515809,29.709751,1
-95.515809,29.709751,2
-95.515792,29.716619,1
-95.515792,29.716619,1
-95.51579,29.586851,1
-95.515789,29.709751,1
-95.515789,29.709751,1
-95.515789,29.709751,1
-95.515789,29.709751,1
-95.515786,29.581699,1
-95.515771,29.715819,1
-95.515771,29.715819,1
-95.515771,29.715819,1
-95.515771,29.715819,1
-95.515771,29.715819,1
-95.515771,29.715819,1
-95.515766,29.714972,1
-95.515762,29.71591,1
-95.515762,29.71591,1
-95.515762,29.71591,1
-95.515762,29.71591,1
-95.515759,29.702503,1
-95.515752,29.715819,1
-95.515752,29.715819,1
-95.515752,29.715819,1
-95.515752,29.715819,1
-95.515725,29.737359,1
-95.515725,29.737359,1
-95.515716,29.73745,1
-95.515716,29.73745,2
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,1
-95.515702,29.712482,2
-95.515702,29.712482,2
-95.515702,29.712482,2
-95.515701,29.735828,1
-95.515701,29.735828,1
-95.515701,29.735828,1
-95.515694,29.735918,1
-95.515686,29.709745,1
-95.515686,29.734717,1
-95.515682,29.735828,2
-95.515664,29.734569,1
-95.515661,29.733973,1
-95.515661,29.733973,1
-95.515625,29.850914,1
-95.515545,29.850931,1
-95.515545,29.850931,1
-95.515545,29.850931,1
-95.515539,29.861825,1
-95.515539,29.861825,1
-95.515516,29.855003,1
-95.515503,29.854133,1
-95.515492,29.851936,1
-95.515492,29.851936,1
-95.515473,29.652799,1
-95.515473,29.652799,1
-95.515415,29.853049,1
-95.515415,29.853049,1
-95.515415,29.853049,1
-95.515415,29.853049,1
-95.515415,29.853049,1
-95.515415,29.853049,1
-95.515415,29.853049,1
-95.515415,29.853049,1
-95.515415,29.853049,1
-95.515406,29.853066,1
-95.515406,29.853066,1
-95.515406,29.853066,1
-95.515406,29.853066,1
-95.515406,29.853066,1
-95.515406,29.853066,1
-95.5154,29.647937,1
-95.5154,29.647937,1
-95.515388,29.850925,1
-95.515388,29.850925,1
-95.515388,29.850925,1
-95.515388,29.850925,1
-95.515353,29.731463,1
-95.515346,29.665554,1
-95.515335,29.698196,1
-95.515295,29.651239,1
-95.515269,29.698126,1
-95.515269,29.698126,1
-95.515269,29.698126,1
-95.51525,29.817111,1
-95.51525,29.829301,1
-95.515242,29.49764,1
-95.515192,29.850027,1
-95.515192,29.850027,1
-95.515192,29.850027,1
-95.515192,29.850027,1
-95.515192,29.850027,1
-95.515192,29.850027,1
-95.515192,29.850027,1
-95.515192,29.850027,1
-95.515162,29.717678,1
-95.515162,29.717678,1
-95.515093,29.575531,1
-95.51509,29.704944,1
-95.51509,29.704944,1
-95.515084,29.642457,1
-95.515084,29.642457,1
-95.515084,29.642457,1
-95.515012,29.725631,1
-95.515001,29.705466,1
-95.515001,29.705466,1
-95.515001,29.705466,1
-95.515001,29.705579,1
-95.515001,29.705579,1
-95.515001,29.705579,1
-95.515001,29.705579,1
-95.515001,29.705596,1
-95.515001,29.705596,1
-95.514992,29.705669,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.704927,1
-95.514982,29.705209,1
-95.514982,29.705335,1
-95.514982,29.705504,1
-95.514982,29.705523,1
-95.514982,29.705523,1
-95.514982,29.705523,1
-95.514982,29.705523,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.514982,29.705546,1
-95.51498,29.848728,1
-95.51498,29.848728,1
-95.51498,29.848728,1
-95.51498,29.848728,1
-95.514924,29.713032,1
-95.514907,29.7049,1
-95.514907,29.7049,1
-95.514907,29.7049,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514885,29.704895,1
-95.514868,29.725631,1
-95.514865,29.723926,1
-95.514859,29.691091,1
-95.514853,29.821058,1
-95.514853,29.821058,1
-95.514853,29.821058,1
-95.514853,29.821058,1
-95.514853,29.821058,1
-95.514853,29.821058,1
-95.514853,29.821058,1
-95.514853,29.821058,1
-95.514853,29.821058,1
-95.514853,29.821058,1
-95.514853,29.821058,2
-95.514842,29.728181,1
-95.514825,29.72733,1
-95.514823,29.729285,1
-95.514823,29.806187,1
-95.514794,29.683706,1
-95.514794,29.683706,1
-95.514794,29.683706,1
-95.514794,29.683706,1
-95.514794,29.683706,1
-95.514794,29.683706,1
-95.514745,29.66913,1
-95.514739,29.806186,1
-95.514739,29.806186,1
-95.514637,29.655766,1
-95.514637,29.655766,1
-95.514637,29.655766,1
-95.514637,29.655766,1
-95.514612,29.65934,1
-95.5146,29.704815,1
-95.514595,29.814849,1
-95.514546,29.579866,1
-95.514546,29.579866,2
-95.514545,29.683835,1
-95.51446,29.5777,1
-95.514458,29.673465,1
-95.514429,29.724771,1
-95.514429,29.724771,1
-95.514429,29.724771,1
-95.514429,29.724771,1
-95.514383,29.687552,1
-95.51432,29.831478,1
-95.514301,29.737443,1
-95.514301,29.737443,1
-95.514301,29.737443,1
-95.514301,29.737443,1
-95.514301,29.737443,1
-95.514301,29.737443,2
-95.514301,29.737459,1
-95.514301,29.737459,1
-95.514284,29.813542,1
-95.514279,29.832675,1
-95.514273,29.827688,3
-95.514266,29.588413,1
-95.514235,29.657771,2
-95.514206,29.573077,1
-95.514198,29.737451,1
-95.514198,29.737452,1
-95.514198,29.737452,1
-95.514198,29.737452,1
-95.514194,29.737195,1
-95.514194,29.861269,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514184,29.737153,1
-95.514181,29.736222,1
-95.514181,29.736222,1
-95.514181,29.736222,1
-95.514181,29.736222,1
-95.514181,29.736222,1
-95.514181,29.736222,1
-95.514181,29.736222,1
-95.514181,29.736222,1
-95.514177,29.821091,1
-95.514164,29.729292,1
-95.514164,29.729309,1
-95.514161,29.831066,1
-95.51416,29.734398,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514158,29.734822,1
-95.514152,29.734488,1
-95.514123,29.732359,1
-95.514123,29.732359,1
-95.514123,29.732359,1
-95.514123,29.732359,1
-95.514123,29.732359,1
-95.514123,29.732359,1
-95.514123,29.732359,1
-95.514123,29.732359,1
-95.514123,29.732359,1
-95.514115,29.700136,1
-95.514102,29.731247,1
-95.514096,29.730938,1
-95.514088,29.730996,1
-95.514063,29.673652,1
-95.514063,29.673652,1
-95.51406,29.729303,1
-95.514058,29.812756,1
-95.51405,29.722032,1
-95.51405,29.722032,1
-95.514042,29.72809,1
-95.514042,29.72809,1
-95.514042,29.72809,1
-95.514042,29.737454,1
-95.514037,29.727324,1
-95.514033,29.830901,1
-95.514031,29.72556,1
-95.514031,29.843909,1
-95.514031,29.843909,1
-95.514031,29.843909,1
-95.514025,29.737462,1
-95.514025,29.737462,1
-95.514025,29.737462,1
-95.514025,29.737462,1
-95.514003,29.797656,1
-95.513986,29.723359,1
-95.513979,29.688362,1
-95.513979,29.717693,1
-95.513955,29.737446,1
-95.513955,29.737446,1
-95.513938,29.790943,1
-95.513901,29.797911,1
-95.513901,29.797911,1
-95.513901,29.797911,1
-95.513901,29.797911,1
-95.513901,29.797911,1
-95.513886,29.737456,1
-95.513841,29.574116,1
-95.513807,29.85402,1
-95.513807,29.85402,1
-95.513783,29.690016,1
-95.513777,29.590436,1
-95.51377,29.849557,1
-95.513763,29.688374,1
-95.513759,29.590484,2
-95.513732,29.729307,1
-95.513722,29.71307,1
-95.513722,29.71307,1
-95.513722,29.71307,1
-95.513722,29.71307,1
-95.513722,29.71307,1
-95.51369,29.716645,1
-95.51369,29.716645,1
-95.513683,29.709767,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,1
-95.513677,29.848731,2
-95.513656,29.715961,1
-95.513656,29.715961,1
-95.513656,29.715961,1
-95.513656,29.715961,1
-95.513656,29.715961,1
-95.513656,29.715961,1
-95.513656,29.715961,1
-95.513656,29.715961,2
-95.513639,29.812061,1
-95.513638,29.811989,1
-95.513634,29.85392,1
-95.513618,29.713064,1
-95.513618,29.713064,1
-95.513609,29.643837,1
-95.513609,29.643837,1
-95.513604,29.712828,1
-95.513603,29.712234,1
-95.513595,29.710764,1
-95.513595,29.710764,1
-95.513593,29.712144,1
-95.513593,29.712144,1
-95.513588,29.711119,1
-95.513575,29.704539,1
-95.513555,29.741681,1
-95.513555,29.741681,1
-95.513555,29.741681,1
-95.513481,29.704502,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,1
-95.513462,29.741639,2
-95.513462,29.741639,2
-95.513459,29.849544,1
-95.513416,29.853786,1
-95.513416,29.853786,1
-95.513385,29.848751,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513385,29.853776,1
-95.513346,29.643038,1
-95.513346,29.643038,1
-95.513339,29.663012,1
-95.513336,29.855466,1
-95.513336,29.855466,1
-95.513336,29.855466,1
-95.513336,29.855466,1
-95.513336,29.855466,1
-95.513328,29.853743,1
-95.513328,29.853743,1
-95.513328,29.853743,1
-95.513328,29.853743,1
-95.513328,29.853743,1
-95.513328,29.853743,1
-95.513328,29.853743,1
-95.513328,29.853743,1
-95.513328,29.853743,1
-95.513328,29.853743,1
-95.513326,29.642975,1
-95.51329,29.85372,1
-95.51329,29.85372,1
-95.51329,29.85372,1
-95.51329,29.85372,1
-95.51329,29.85372,1
-95.51329,29.85372,1
-95.513275,29.848752,1
-95.513145,29.717732,1
-95.513129,29.848754,1
-95.513096,29.684562,1
-95.513096,29.684562,1
-95.513096,29.684562,1
-95.513096,29.684562,1
-95.513096,29.684562,1
-95.513096,29.684562,1
-95.513096,29.684562,1
-95.513096,29.684562,1
-95.513096,29.684562,1
-95.513087,29.684547,1
-95.513087,29.684547,2
-95.513079,29.853598,1
-95.51306,29.853587,1
-95.513056,29.848754,1
-95.512999,29.729307,1
-95.512999,29.729307,1
-95.512987,29.729307,1
-95.512983,29.853542,1
-95.512983,29.853542,1
-95.512983,29.853542,1
-95.512961,29.70432,1
-95.512954,29.655964,1
-95.512922,29.729317,1
-95.512922,29.729317,1
-95.51292,29.590467,1
-95.512883,29.649957,1
-95.512883,29.649957,1
-95.512882,29.655973,1
-95.512882,29.655973,1
-95.512882,29.655973,1
-95.512882,29.65599,1
-95.512853,29.839468,1
-95.51285,29.841191,1
-95.512824,29.737478,1
-95.512824,29.737478,1
-95.512824,29.737478,1
-95.512806,29.737479,1
-95.512806,29.737479,1
-95.512806,29.737479,1
-95.512806,29.737479,1
-95.512746,29.672467,1
-95.512746,29.672467,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512738,29.717739,1
-95.512694,29.853378,1
-95.512634,29.717733,1
-95.512634,29.717733,3
-95.512623,29.644081,1
-95.512623,29.644081,1
-95.512623,29.644081,1
-95.512623,29.644081,1
-95.512623,29.644081,1
-95.512623,29.644081,1
-95.512623,29.644081,1
-95.512623,29.644081,1
-95.512623,29.644081,1
-95.512623,29.644081,1
-95.512623,29.672468,1
-95.512575,29.705073,1
-95.512575,29.705073,1
-95.51254,29.853291,1
-95.512528,29.665594,1
-95.51252,29.80908,1
-95.51252,29.80908,1
-95.51252,29.80908,1
-95.512508,29.729313,1
-95.512508,29.729313,1
-95.512508,29.729313,1
-95.512508,29.729313,1
-95.512508,29.729313,1
-95.512506,29.810598,1
-95.512505,29.810455,1
-95.5125,29.810024,1
-95.5125,29.810024,1
-95.5125,29.810024,1
-95.512497,29.809737,1
-95.512497,29.809737,1
-95.512496,29.643595,1
-95.512479,29.667525,1
-95.512475,29.684859,1
-95.512475,29.684859,1
-95.512475,29.684859,1
-95.512475,29.684859,1
-95.512475,29.684859,1
-95.512475,29.684859,4
-95.512417,29.665614,1
-95.512417,29.665614,1
-95.512417,29.665614,1
-95.51239,29.729314,1
-95.512379,29.724574,1
-95.512379,29.724574,1
-95.512379,29.724574,1
-95.512371,29.737485,1
-95.512331,29.713073,1
-95.512314,29.665609,1
-95.512248,29.709549,1
-95.5122,29.853333,1
-95.512197,29.691442,1
-95.512051,29.713088,1
-95.512051,29.713088,1
-95.512051,29.713088,1
-95.512027,29.647246,1
-95.512025,29.713081,1
-95.512008,29.660557,1
